Id,Label,timeset,indegree,outdegree,degree,weighted indegree,weighted outdegree,weighted degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,pageranks,modularity_class,eigencentrality
VVeia2,VVeia2,,0,3,3,0,3,3,10,0.215995,0.241151,0,0,0.003043,0.00002,486,0
Ltwuittercom,Ltwuittercom,,0,17,17,0,19,19,9,0.302469,0.361267,0,0,0.025581,0.00002,437,0
LucDupont,LucDupont,,0,1,1,0,1,1,2,0.666667,0.75,0,0,0,0.00002,27,0
Grin46612312,Grin46612312,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,135,0
hastalos_bits,hastalos_bits,,1,0,1,1,0,1,0,0,0,0,0,0,0.000038,135,0.000218
fgddamaceno,fgddamaceno,,0,5,5,0,5,5,10,0.244825,0.271916,0,0,0.006139,0.00002,24,0
AlexandreBispo3,AlexandreBispo3,,0,3,3,0,3,3,12,0.183521,0.204594,0,0,0.003936,0.00002,35,0
CarlosC30774652,CarlosC30774652,,0,4,4,0,4,4,12,0.184409,0.207406,0,0,0.001305,0.00002,24,0
JoceyrR,JoceyrR,,0,33,33,0,34,34,8,0.289056,0.376944,0,0,0.034971,0.00002,486,0
ValVega71,ValVega71,,0,1,1,0,1,1,1,1,1,0,0,0.000027,0.00002,555,0
SrAlanielson,SrAlanielson,,0,1,1,0,1,1,1,1,1,0,0,0.000849,0.00002,24,0
DeniseBachtold,DeniseBachtold,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,136,0
GloboNews,GloboNews,,1,0,1,1,0,1,0,0,0,0,0,0,0.000038,136,0.000218
NunesKellyane,NunesKellyane,,0,1,1,0,1,1,1,1,1,0,0,0.003103,0.00002,462,0
yogareh,yogareh,,0,1,1,0,1,1,1,1,1,0,0,0.003103,0.00002,462,0
GSCSELA,GSCSELA,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,137,0
iamAllisonBaker,iamAllisonBaker,,1,0,1,1,0,1,0,0,0,0,0,0,0.000038,137,0.000218
may_die_cord,may_die_cord,,0,1,1,0,1,1,1,1,1,0,0,0.000004,0.00002,65,0
Souza8Magda,Souza8Magda,,0,2,2,0,2,2,4,0.391304,0.5,0,0,0.000007,0.00002,555,0
MamiChayoRosa,MamiChayoRosa,,0,1,1,0,1,1,2,0.666667,0.75,0,0,0,0.00002,65,0
1612Antonio,1612Antonio,,0,13,13,0,18,18,10,0.269231,0.324692,0,0,0.018021,0.00002,486,0
OziasAzevedo,OziasAzevedo,,0,2,2,0,2,2,1,1,1,0,0,0.000023,0.00002,555,0
Recanto8,Recanto8,,0,1,1,0,1,1,1,1,1,0,0,0.000133,0.00002,24,0
guguiam,guguiam,,0,3,3,0,3,3,2,0.714286,0.8,0,0,0.001654,0.00002,292,0
info24wil,info24wil,,0,1,1,0,1,1,1,1,1,0,0,0.000004,0.00002,65,0
laremedebbah,laremedebbah,,0,1,1,0,1,1,2,0.666667,0.75,0,0,0,0.00002,68,0
Valeria55652688,Valeria55652688,,0,1,1,0,1,1,1,1,1,0,0,0.011515,0.00002,445,0
camillamira,camillamira,,0,3,3,0,3,3,1,1,1,0,0,0.01192,0.00002,24,0
alexnobrejr,alexnobrejr,,0,1,1,0,1,1,1,1,1,0,0,0.000849,0.00002,24,0
elnataby,elnataby,,0,1,1,0,1,1,1,1,1,0,0,0.000006,0.00002,555,0
gabrielapirgom,gabrielapirgom,,0,1,1,0,1,1,1,1,1,0,0,0.00027,0.00002,437,0
margarethtakeu1,margarethtakeu1,,0,2,2,0,2,2,1,1,1,0,0,0.000034,0.00002,84,0
soamusicasalva,soamusicasalva,,1,0,1,1,0,1,0,0,0,0,0,0,0.000029,84,0.000218
Lgolba,Lgolba,,0,5,5,0,6,6,3,0.666667,0.791667,0,0,0.014919,0.00002,445,0
carldieguez,carldieguez,,1,1,2,1,1,2,1,1,1,1,0.000203,0.000099,0.000024,437,0.000218
AriselCarbonell,AriselCarbonell,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,78,0
ThomasFrancesc4,ThomasFrancesc4,,0,2,2,0,2,2,11,0.22215,0.249977,0,0,0.011545,0.00002,24,0
acnjunior,acnjunior,,0,1,1,0,1,1,12,0.182836,0.200075,0,0,0.000643,0.00002,24,0
ProtetorDeco,ProtetorDeco,,0,2,2,0,2,2,2,0.75,0.833333,0,0,0.000753,0.00002,84,0
EuDuda13,EuDuda13,,0,5,5,0,5,5,12,0.188981,0.220969,0,0,0.018994,0.00002,24,0
brunasrg,brunasrg,,0,1,1,0,1,1,1,1,1,0,0,0.000849,0.00002,24,0
AdalSilva,AdalSilva,,0,1,1,0,1,1,4,0.368421,0.440476,0,0,0.000305,0.00002,486,0
jorgebravato,jorgebravato,,0,1,1,0,1,1,12,0.182836,0.200075,0,0,0.000643,0.00002,24,0
mariliabarrosc,mariliabarrosc,,0,1,1,0,1,1,1,1,1,0,0,0.000173,0.00002,24,0
Cleonic52956281,Cleonic52956281,,0,3,3,0,3,3,4,0.473684,0.601852,0,0,0.013662,0.00002,35,0
EndrigoAranha,EndrigoAranha,,0,1,1,0,1,1,12,0.182836,0.200075,0,0,0.000643,0.00002,24,0
FranceOlympique,FranceOlympique,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,74,0
AriOliv31510989,AriOliv31510989,,0,8,8,0,8,8,11,0.219326,0.252489,0,0,0.006977,0.00002,84,0
wgrodrigues,wgrodrigues,,0,4,4,0,4,4,12,0.189011,0.2196,0,0,0.004281,0.00002,473,0
gasguit4,gasguit4,,1,0,1,1,0,1,0,0,0,0,0.000005,0,0.000026,24,0.000233
MarcioElisio,MarcioElisio,,0,1,1,0,1,1,12,0.182836,0.200075,0,0,0.000643,0.00002,24,0
MiriamKSBF,MiriamKSBF,,0,1,1,0,1,1,1,1,1,0,0,0.0001,0.00002,84,0
henriquejunnior,henriquejunnior,,0,9,9,0,12,12,9,0.240364,0.281013,0,0,0.022232,0.00002,486,0
marceloxywz,marceloxywz,,0,4,4,0,4,4,1,1,1,0,0,0.01756,0.00002,24,0
dougdomingues91,dougdomingues91,,0,1,1,0,1,1,1,1,1,0,0,0.000232,0.00002,466,0
luqinhas96,luqinhas96,,0,1,1,0,1,1,1,1,1,0,0,0.011515,0.00002,445,0
elisa_1999_,elisa_1999_,,0,1,1,0,1,1,2,0.666667,0.75,0,0,0,0.00002,124,0
tonia_coelho,tonia_coelho,,0,3,3,0,3,3,1,1,1,0,0,0.004381,0.00002,473,0
rodsantaella,rodsantaella,,2,1,3,4,1,5,1,1,1,48,0.000225,0.000032,0.000054,24,0.000605
KlausReuss,KlausReuss,,1,1,2,1,1,2,1,1,1,27.416667,0.000013,0.000232,0.000052,24,0.000386
desireedanjou,desireedanjou,,0,5,5,0,6,6,12,0.190476,0.224833,0,0,0.005204,0.00002,486,0
4Aqualung,4Aqualung,,0,2,2,0,2,2,12,0.183129,0.202262,0,0,0.001948,0.00002,84,0
paulokkkkkkkk,paulokkkkkkkk,,0,2,2,0,2,2,1,1,1,0,0,0.01156,0.00002,24,0
MarcoGorgar,MarcoGorgar,,0,1,1,0,1,1,12,0.187945,0.212952,0,0,0.003399,0.00002,486,0
GPERS7,GPERS7,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,138,0
roseire1995,roseire1995,,19,0,19,21,0,21,0,0,0,0,0,0,0.000349,138,0.004147
pita_danieh,pita_danieh,,0,2,2,0,2,2,1,1,1,0,0,0.002484,0.00002,24,0
Camila45401660,Camila45401660,,0,2,2,0,2,2,1,1,1,0,0,0.002355,0.00002,24,0
janderson_rj,janderson_rj,,0,2,2,0,2,2,12,0.183129,0.202262,0,0,0.000971,0.00002,24,0
MarRochetti,MarRochetti,,0,1,1,0,1,1,1,1,1,0,0,0.011515,0.00002,445,0
Fabio16917889,Fabio16917889,,0,1,1,0,1,1,1,1,1,0,0,0.000027,0.00002,555,0
Aamnakhan02,Aamnakhan02,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,139,0
AspiringAndrew,AspiringAndrew,,1,0,1,1,0,1,0,0,0,0,0,0,0.000038,139,0.000218
drikared,drikared,,0,2,2,0,2,2,12,0.188048,0.21441,0,0,0.014914,0.00002,445,0
XMatpimenta,XMatpimenta,,0,1,1,0,1,1,12,0.182836,0.200075,0,0,0.000643,0.00002,24,0
rafatoth07,rafatoth07,,0,1,1,0,1,1,1,1,1,0,0,0.000232,0.00002,466,0
wpz13,wpz13,,0,7,7,0,7,7,12,0.189608,0.225245,0,0,0.02299,0.00002,445,0
Klimt_Brasil,Klimt_Brasil,,0,4,4,0,5,5,1,1,1,0,0,0.01186,0.00002,84,0
ultimosegundo,ultimosegundo,,9,0,9,9,0,9,0,0,0,0,0.000941,0,0.000115,24,0.001964
daciofarma,daciofarma,,0,5,5,0,5,5,1,1,1,0,0,0.019308,0.00002,24,0
JPSFerr,JPSFerr,,0,5,5,0,5,5,9,0.226403,0.256759,0,0,0.012763,0.00002,24,0
CandidoJose,CandidoJose,,0,1,1,0,1,1,12,0.187945,0.212952,0,0,0.003399,0.00002,486,0
AparecidoAlmei5,AparecidoAlmei5,,0,1,1,0,1,1,1,1,1,0,0,0.000376,0.00002,24,0
adri_lbalta,adri_lbalta,,0,4,4,0,5,5,2,0.7,0.785714,0,0,0.01466,0.00002,486,0
llelena,llelena,,0,2,2,0,2,2,2,0.75,0.833333,0,0,0.002111,0.00002,24,0
vinidevinicius,vinidevinicius,,0,1,1,0,1,1,1,1,1,0,0,0.003103,0.00002,462,0
umcaraidenada,umcaraidenada,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,437,0
coracaodegelo2,coracaodegelo2,,5,0,5,5,0,5,0,0,0,0,0.000028,0,0.000077,437,0.001091
abreun13,abreun13,,0,18,18,0,20,20,11,0.229388,0.286789,0,0,0.026342,0.00002,486,0
Faranzisko,Faranzisko,,0,1,1,0,1,1,1,1,1,0,0,0.000232,0.00002,466,0
flaviogomes69,flaviogomes69,,0,2,2,0,2,2,12,0.188151,0.214896,0,0,0.005034,0.00002,35,0
mclomadosmemes,mclomadosmemes,,0,2,2,0,2,2,1,1,1,0,0,0.000565,0.00002,24,0
dihbardeoli,dihbardeoli,,0,9,9,0,10,10,3,0.722222,0.833333,0,0,0.009198,0.00002,486,0
RicardoCostaR5,RicardoCostaR5,,0,1,1,0,1,1,1,1,1,0,0,0.000023,0.00002,555,0
LolaMastrian,LolaMastrian,,3,5,8,3,6,9,9,0.317006,0.358914,316.432049,0.000754,0.003569,0.000023,24,0.000655
fpaulomorais13,fpaulomorais13,,0,1,1,0,1,1,1,1,1,0,0,0.002222,0.00002,84,0
evanscomenta,evanscomenta,,0,4,4,0,4,4,12,0.184409,0.207406,0,0,0.001006,0.00002,24,0
VaniaVa87651368,VaniaVa87651368,,0,2,2,0,2,2,1,1,1,0,0,0.00005,0.00002,555,0
valdenerzanardi,valdenerzanardi,,0,7,7,0,7,7,12,0.195664,0.236924,0,0,0.007653,0.00002,35,0
